notes,Year,Year Code,age_label,age,sex,Sex Code,deaths,population,crude_rate,qx
NA,2014,2014,20 years,20,Female,F,819,2149317,38.1,3.810512828028625e-4
NA,2014,2014,20 years,20,Male,M,2370,2269570,104.4,0.0010442506730349802
NA,2014,2014,21 years,21,Female,F,975,2179012,44.7,4.4745049591282654e-4
NA,2014,2014,21 years,21,Male,M,2722,2310734,117.8,0.0011779806762699644
NA,2014,2014,22 years,22,Female,F,1039,2244480,46.3,4.6291345879669233e-4
NA,2014,2014,22 years,22,Male,M,2987,2367842,126.1,0.0012614861971364643
NA,2014,2014,23 years,23,Female,F,1012,2298701,44,4.402486447780725e-4
NA,2014,2014,23 years,23,Male,M,3058,2399883,127.4,0.001274228785319951
NA,2014,2014,24 years,24,Female,F,1071,2301237,46.5,0.00046540186864716673
NA,2014,2014,24 years,24,Male,M,3152,2391398,131.8,0.0013180574709855909
NA,2014,2014,25 years,25,Female,F,1139,2213758,51.5,5.145097160574914e-4
NA,2014,2014,25 years,25,Male,M,3112,2295836,135.5,0.0013554975181154054
NA,2014,2014,26 years,26,Female,F,1242,2166446,57.3,5.732891565264031e-4
NA,2014,2014,26 years,26,Male,M,3099,2240026,138.3,0.001383466084768659
NA,2014,2014,27 years,27,Female,F,1201,2132116,56.3,5.632901774575117e-4
NA,2014,2014,27 years,27,Male,M,3034,2200429,137.9,0.0013788220387933444
NA,2014,2014,28 years,28,Female,F,1312,2144666,61.2,6.117502678738788e-4
NA,2014,2014,28 years,28,Male,M,3165,2207185,143.4,0.0014339532028352856
NA,2014,2014,29 years,29,Female,F,1412,2169563,65.1,6.50822308455666e-4
NA,2014,2014,29 years,29,Male,M,3209,2217913,144.7,0.0014468556701728156
NA,2014,2014,30 years,30,Female,F,1367,2110672,64.8,6.476610292835646e-4
NA,2014,2014,30 years,30,Male,M,3153,2140108,147.3,0.0014732901330213241
NA,2014,2014,31 years,31,Female,F,1518,2148981,70.6,7.063813035108268e-4
NA,2014,2014,31 years,31,Male,M,3423,2169725,157.8,0.0015776192835497587
NA,2014,2014,32 years,32,Female,F,1651,2154232,76.6,7.663984194831383e-4
NA,2014,2014,32 years,32,Male,M,3368,2165840,155.5,0.001555054851697263
NA,2014,2014,33 years,33,Female,F,1779,2135416,83.3,8.330929430143822e-4
NA,2014,2014,33 years,33,Male,M,3441,2140697,160.7,0.0016074203869113658
NA,2014,2014,34 years,34,Female,F,1859,2170440,85.7,8.565083577523452e-4
NA,2014,2014,34 years,34,Male,M,3693,2192455,168.4,0.0016844131350472415
NA,2014,2014,35 years,35,Female,F,2027,2046713,99,9.903684590853725e-4
NA,2014,2014,35 years,35,Male,M,3592,2047326,175.4,0.0017544836533116856
NA,2014,2014,36 years,36,Female,F,1978,2009423,98.4,9.843621776002365e-4
